Invoice ID;Branch;Country;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;gross income;Rating
887-42-0517;C;Aydın;Normal;Kadın;Spor ve gezi;?8.314;7;29099;611079;1.10.2019;0.438194444;Kredi kartı;?29.099;6.5 
457-12-0244;C;Aydın;Member;Kadın;Spor ve gezi;?3.522;6;10566;221886;3/14/2019;0.575694444;Ecuzdan;?10.566;6.4 
226-34-0034;B;Manisa;Normal;Kadın;Elektronik aksesuar;?1.378;4;2756;57876;1.10.2019;0.465277778;Ecuzdan;?2.756;0.9 
321-49-7382;B;Manisa;Member;Erkek;Spor ve gezi;?8.831;1;44155;927255;2/15/2019;0.734722222;Kredi kartı;?44.155;5.1 
397-25-8725;A;Izmir;Member;Kadın;Saglık ve Guzellik;?3.962;9;17829;374409;1/13/2019;0.745833333;Kredi kartı;?17.829;6.7 
431-66-2305;B;Manisa;Normal;Kadın;Elektronik aksesuar;?8.825;9;397125;8339625;2/15/2019;0.86875;Kredi kartı;?397.125;7.5 
825-94-5922;B;Manisa;Normal;Erkek;Spor ve gezi;?2.531;2;2531;53151;3.02.2019;0.809722222;Ecuzdan;?2.531;7.1 
641-62-7288;B;Manisa;Normal;Erkek;Ev ve Yasam;?9.992;6;29976;629496;3/24/2019;0.564583333;Ecuzdan;?29.976;7.0 
756-93-1854;C;Aydın;Member;Kadın;Moda aksesuar;?8.335;2;8335;175035;2.02.2019;0.586805556;Kredi kartı;?8.335;9.4 
243-55-8457;A;Izmir;Normal;Kadın;Yiyecek icecek;?7.444;10;3722;78162;2/27/2019;0.486111111;Ecuzdan;?3.722;5.0 
458-10-8612;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?6.408;7;22428;470988;1/20/2019;0.51875;Ecuzdan;?22.428;7.5 
501-61-1753;B;Manisa;Normal;Kadın;Ev ve Yasam;?6.315;6;18945;397845;1.03.2019;0.85;Ecuzdan;?18.945;9.7 
235-06-8510;C;Aydın;Member;Erkek;Ev ve Yasam;?8.572;3;12858;270018;1/24/2019;0.874305556;Ecuzdan;?12.858;5.0 
433-08-7822;C;Aydın;Normal;Kadın;Saglık ve Guzellik;?7.889;7;276115;5798415;1.05.2019;0.825;Ecuzdan;?276.115;7.4 
361-85-2571;A;Izmir;Normal;Kadın;Spor ve gezi;?8.948;5;2237;46977;3/30/2019;0.429166667;Nakit;?2.237;7.3 
131-70-8179;A;Izmir;Member;Kadın;Saglık ve Guzellik;?9.209;3;138135;2900835;2/17/2019;0.685416667;Nakit;?138.135;4.2 
500-02-2261;C;Aydın;Normal;Kadın;Yiyecek icecek;?5.729;6;17187;360927;3/21/2019;0.711111111;Ecuzdan;?17.187;5.8 
720-72-2436;A;Izmir;Normal;Erkek;Yiyecek icecek;?6.652;4;13304;279384;3.02.2019;0.759722222;Ecuzdan;?13.304;6.8 
702-83-5291;C;Aydın;Member;Erkek;Moda aksesuar;?9.982;9;44919;943299;3/27/2019;0.446527778;Nakit;?44.919;6.5 
809-69-9497;A;Izmir;Normal;Kadın;Ev ve Yasam;?4.568;10;2284;47964;1/19/2019;0.8125;Ecuzdan;?2.284;5.6 
449-16-6770;A;Izmir;Normal;Erkek;Saglık ve Guzellik;?5.079;5;126975;2666475;2/19/2019;0.620138889;Kredi kartı;?126.975;5.2 
333-23-2632;A;Izmir;Member;Erkek;Saglık ve Guzellik;?1.008;7;3528;74088;3/28/2019;0.843055556;Nakit;?3.528;4.2 
489-82-1237;A;Izmir;Normal;Kadın;Elektronik aksesuar;?9.388;7;32858;690018;1.05.2019;0.49375;Kredi kartı;?32.858;7.2 
859-97-6048;C;Aydın;Member;Erkek;Elektronik aksesuar;?8.425;2;8425;176925;3/26/2019;0.592361111;Kredi kartı;?8.425;5.2 
676-10-2200;B;Manisa;Member;Erkek;Moda aksesuar;?5.378;1;2689;56469;2.03.2019;0.842361111;Ecuzdan;?2.689;4.7 
373-88-1424;C;Aydın;Member;Erkek;Ev ve Yasam;?3.581;5;89525;1880025;2.06.2019;0.780555556;Ecuzdan;?89.525;7.8 
365-16-4334;B;Manisa;Normal;Kadın;Yiyecek icecek;?2.643;8;10572;222012;2/24/2019;0.601388889;Ecuzdan;?10.572;8.8 
503-21-4385;B;Manisa;Member;Erkek;Saglık ve Guzellik;?3.991;3;59865;1257165;2/21/2019;0.527777778;Ecuzdan;?59.865;9.2 
305-89-2768;B;Manisa;Member;Kadın;Ev ve Yasam;?219;3;3285;68985;1.09.2019;0.779861111;Ecuzdan;?3.285;4.7 
574-80-1489;B;Manisa;Member;Kadın;Yiyecek icecek;?6.285;4;1257;26397;2/25/2019;0.556944444;Ecuzdan;?1.257;8.6 
784-08-0310;C;Aydın;Member;Kadın;Yiyecek icecek;?2.104;4;4208;88368;1/13/2019;0.581944444;Nakit;?4.208;7.5 
200-40-6154;B;Manisa;Member;Erkek;Ev ve Yasam;?6.591;6;19773;415233;2.09.2019;0.489583333;Nakit;?19.773;5.6 
846-10-0341;A;Izmir;Normal;Kadın;Moda aksesuar;?4.257;7;148995;3128895;1.06.2019;0.49375;Nakit;?148.995;6.7 
577-34-7579;C;Aydın;Member;Erkek;Yiyecek icecek;?5.049;9;227205;4771305;1.10.2019;0.719444444;Nakit;?227.205;5.3 
430-02-3888;B;Manisa;Normal;Erkek;Elektronik aksesuar;?4.602;6;13806;289926;2.07.2019;0.663194444;Nakit;?13.806;7.0 
867-47-1948;C;Aydın;Normal;Kadın;Ev ve Yasam;?158;10;79;1659;1.09.2019;0.504861111;Nakit;?79;7.7 
384-59-6655;A;Izmir;Member;Kadın;Yiyecek icecek;?9.866;9;44397;932337;2/19/2019;0.629861111;Nakit;?44.397;8.3 
256-58-3609;C;Aydın;Member;Erkek;Moda aksesuar;?9.198;1;4599;96579;3/18/2019;0.645138889;Nakit;?4.599;9.7 
324-92-3863;A;Izmir;Member;Erkek;Elektronik aksesuar;?2.089;2;2089;43869;2.05.2019;0.78125;Nakit;?2.089;9.7 
593-08-5916;A;Izmir;Normal;Kadın;Moda aksesuar;?155;1;775;16275;3/19/2019;0.640972222;Kredi kartı;?775;7.3 
364-34-2972;C;Aydın;Member;Erkek;Elektronik aksesuar;?9.682;3;14523;304983;3/30/2019;0.859027778;Nakit;?14.523;6.6 
794-42-3736;B;Manisa;Normal;Erkek;Yiyecek icecek;?3.333;2;3333;69993;1/26/2019;0.611805556;Kredi kartı;?3.333;6.3 
172-42-8274;B;Manisa;Normal;Kadın;Elektronik aksesuar;?3.827;2;3827;80367;3.02.2019;0.7625;Kredi kartı;?3.827;5.7 
558-60-5016;A;Izmir;Normal;Kadın;Ev ve Yasam;?333;9;14985;314685;3.04.2019;0.64375;Ecuzdan;?14.985;7.1 
195-06-0432;A;Izmir;Member;Erkek;Ev ve Yasam;?8.101;3;121515;2551815;1/13/2019;0.538194444;Kredi kartı;?121.515;9.2 
605-03-2706;A;Izmir;Normal;Kadın;Saglık ve Guzellik;?158;3;237;4977;3/25/2019;0.751388889;Nakit;?237;9.4 
214-30-2776;B;Manisa;Member;Kadın;Elektronik aksesuar;?3.449;5;86225;1810725;3.11.2019;0.822222222;Kredi kartı;?86.225;0.9 
746-04-1077;B;Manisa;Member;Kadın;Yiyecek icecek;?8.463;10;42315;888615;1.01.2019;0.483333333;Kredi kartı;?42.315;0.9 
448-34-8700;B;Manisa;Member;Erkek;Ev ve Yasam;?3.691;7;129185;2712885;2.10.2019;0.577083333;Ecuzdan;?129.185;6.6 
452-04-8808;B;Manisa;Normal;Erkek;Elektronik aksesuar;?8.708;7;30478;640038;1/26/2019;0.636805556;Nakit;?30.478;5.4 
531-56-4728;A;Izmir;Normal;Erkek;Ev ve Yasam;?8.008;3;12012;252252;2.11.2019;0.645138889;Nakit;?12.012;5.3 
744-82-9138;C;Aydın;Normal;Erkek;Moda aksesuar;?8.613;2;8613;180873;2.07.2019;0.749305556;Nakit;?8.613;8.1 
883-69-1285;B;Manisa;Member;Erkek;Moda aksesuar;?4.992;2;4992;104832;3.06.2019;0.496527778;Kredi kartı;?4.992;0.7 
221-25-5073;A;Izmir;Normal;Kadın;Yiyecek icecek;?7.466;4;14932;313572;3.04.2019;0.44375;Nakit;?14.932;8.4 
518-71-6847;B;Manisa;Member;Erkek;Yiyecek icecek;?266;6;798;16758;2/26/2019;0.631944444;Ecuzdan;?798;4.9 
156-20-0370;B;Manisa;Normal;Kadın;Elektronik aksesuar;?2.545;1;12725;267225;3.10.2019;0.756944444;Kredi kartı;?12.725;5.0 
151-33-7434;B;Manisa;Normal;Kadın;Yiyecek icecek;?6.777;1;33885;711585;2.04.2019;0.863194444;Kredi kartı;?33.885;6.4 
728-47-9078;C;Aydın;Member;Erkek;Yiyecek icecek;?5.959;4;11918;250278;1/19/2019;0.531944444;Nakit;?11.918;9.7 
809-46-1866;A;Izmir;Normal;Erkek;Saglık ve Guzellik;?5.815;4;1163;24423;1/23/2019;0.738888889;Nakit;?1.163;8.3 
139-32-4183;A;Izmir;Member;Kadın;Spor ve gezi;?9.748;9;43866;921186;3/14/2019;0.596527778;Ecuzdan;?43.866;7.3 
148-41-7930;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?9.996;7;34986;734706;1/23/2019;0.439583333;Nakit;?34.986;6.0 
189-40-5216;C;Aydın;Normal;Erkek;Elektronik aksesuar;?9.637;7;337295;7083195;1.09.2019;0.486111111;Nakit;?337.295;0.6 
374-38-5555;B;Manisa;Normal;Kadın;Moda aksesuar;?6.371;5;159275;3344775;2.07.2019;0.8125;Ecuzdan;?159.275;8.4 
764-44-8999;B;Manisa;Normal;Kadın;Saglık ve Guzellik;?1.476;2;1476;30996;2/18/2019;0.6125;Ecuzdan;?1.476;4.3 
552-44-5977;B;Manisa;Member;Erkek;Saglık ve Guzellik;?62;8;248;5208;1.03.2019;0.797222222;Kredi kartı;?248;6.1 
267-62-7380;C;Aydın;Member;Erkek;Elektronik aksesuar;?8.234;10;4117;86457;3/29/2019;0.8;Ecuzdan;?4.117;4.3 
430-53-4718;B;Manisa;Member;Erkek;Saglık ve Guzellik;?7.537;8;30148;633108;1/28/2019;0.656944444;Kredi kartı;?30.148;8.3 
886-18-2897;A;Izmir;Normal;Kadın;Yiyecek icecek;?5.656;5;1414;29694;3/22/2019;0.795833333;Kredi kartı;?1.414;4.5 
602-16-6955;B;Manisa;Normal;Kadın;Spor ve gezi;?766;10;383;8043;1/24/2019;0.756944444;Ecuzdan;?383;0.6 
745-74-0715;A;Izmir;Normal;Erkek;Elektronik aksesuar;?5.803;2;5803;121863;3.10.2019;0.865277778;Ecuzdan;?5.803;8.7 
690-01-6631;B;Manisa;Normal;Erkek;Moda aksesuar;?1.749;10;8745;183645;2/22/2019;0.774305556;Ecuzdan;?8.745;6.5 
652-49-6720;C;Aydın;Member;Kadın;Elektronik aksesuar;?6.095;1;30475;639975;2/18/2019;0.486111111;Ecuzdan;?30.475;5.8 
233-67-5758;C;Aydın;Normal;Erkek;Saglık ve Guzellik;?4.035;1;20175;423675;1/29/2019;0.573611111;Ecuzdan;?20.175;6.1 
303-96-2227;B;Manisa;Normal;Kadın;Ev ve Yasam;?9.738;10;4869;102249;3.02.2019;0.719444444;Ecuzdan;?4.869;4.4 
727-02-1313;A;Izmir;Member;Erkek;Yiyecek icecek;?3.184;1;1592;33432;2.09.2019;0.556944444;Nakit;?1.592;7.6 
347-56-2442;A;Izmir;Normal;Erkek;Ev ve Yasam;?6.582;1;3291;69111;2/22/2019;0.647916667;Nakit;?3.291;4.1 
849-09-3807;A;Izmir;Member;Kadın;Moda aksesuar;?8.834;7;30919;649299;2/18/2019;0.561111111;Nakit;?30.919;6.5 
